0.5531109789718363,0.925721523568262,0.39437271150510694,25945.0
0.08611541012602254,0.04723502304147465,0.486875,1600.0
0.5097798487681018,0.9232868405093997,0.3520909616496435,25945.0
0.08737208456703548,0.04764602572092233,0.525625,1600.0
0.5277640467951886,0.9178527079950329,0.37036037772210445,25945.0
0.07924609124009425,0.04333567580229562,0.4625,1600.0
0.5443928406529238,0.9216479676292073,0.38627866640971287,25945.0
0.0818783865141481,0.0448683342330994,0.4675,1600.0
0.5742363311939066,0.9290761806273699,0.4155328579687801,25945.0
0.08859244056781256,0.04874223699893357,0.485625,1600.0
0.5774051896207585,0.9327601031814273,0.41811524378492965,25945.0
0.09340565229803026,0.05139805215205781,0.51125,1600.0
0.5495344304893893,0.9229020820074553,0.3912507226825978,25945.0
0.08288328006172159,0.04544905113018252,0.47,1600.0
0.5254577998072422,0.9200578592092574,0.36773944883407206,25945.0
0.08213049267643141,0.04489082969432314,0.481875,1600.0
0.5278108474763974,0.936897975230981,0.3673925611871266,25945.0
0.1009962574455748,0.05514938690921651,0.59875,1600.0
0.5689360793938748,0.9240835427680042,0.4109847754866063,25945.0
0.08224468931046235,0.045233037610895914,0.4525,1600.0
