0.5704564937848264,0.9353421769305104,0.41036808633648103,25945.0
0.09728634162819502,0.05345873035515406,0.54,1600.0
0.5487313896619741,0.9177512653651483,0.3913663518982463,25945.0
0.07632321221171395,0.04186639160245131,0.43125,1600.0
0.5599570296763798,0.9233835252435784,0.401811524378493,25945.0
0.08232987958555026,0.045216856351891724,0.459375,1600.0
0.6356256700873028,0.9411142187618112,0.47986124494122184,25945.0
0.10316662478009551,0.0573484213467449,0.513125,1600.0
0.5821133036282623,0.9332426226719959,0.42297167084216614,25945.0
0.09375359484642817,0.051628024832129735,0.509375,1600.0
0.5813388281291277,0.9239230833823159,0.4240894199267682,25945.0
0.08052912508702716,0.04438475313379381,0.43375,1600.0
0.57842017163961,0.9309784468012317,0.4195413374445943,25945.0
0.09087262934739013,0.050022077840156436,0.495625,1600.0
0.5981976301200704,0.9395840211290855,0.43877433031412605,25945.0
0.10194374302660168,0.05625769654546633,0.5425,1600.0
0.58297770827259,0.9333729417755899,0.4238581614954712,25945.0
0.09387778609687265,0.05170335596015987,0.509375,1600.0
0.5332167354412046,0.9162283996994741,0.3760262092888803,25945.0
0.07655295453316753,0.04190092915902231,0.4425,1600.0
